,date_time,total_demand,combined_cycle_gas_turbine_generation,oil_generation,coal_generation,nuclear_generation,wind_generation,pumped_storage_generation,nonpumped_storage_hydro_generation,open_cycle_gas_turbine_generation,other_generation,biomass_generation,embedded_solar_generation,embedded_wind_generation,BritNet_flow,total_ma7,detrended_total_ma7
987,2011-07-20,1673312,772627,0,434631,353276,12393,19278,16070,112,0,0,890.0,6935.0,24927.0,1594917.0,2941.1833274317905
988,2011-07-21,1656242,785209,0,403523,359793,9911,12384,15087,293,0,0,1184.0,4954.0,27704.0,1596437.7142857143,9048.75475600292
989,2011-07-22,1596841,752446,0,364562,361263,12009,14696,14615,102,0,0,1436.0,5667.0,33255.0,1591667.142857143,10528.18332743179
990,2011-07-23,1414980,624990,0,265900,361691,31684,14310,12538,365,0,0,1664.0,17630.0,47712.0,1583818.5714285714,9280.75475600292
991,2011-07-24,1382687,598735,0,246740,362222,38917,15216,11918,34,0,0,1846.0,21975.0,47712.0,1576610.857142857,3281.3261845745146
992,2011-07-25,1596231,746370,0,368321,364652,14834,17222,11833,0,0,0,1647.0,7521.0,27234.0,1568821.142857143,-2741.3881011398043
993,2011-07-26,1611878,752629,0,403650,370337,8564,13396,10869,0,0,0,1324.0,3247.0,13495.0,1561738.7142857143,-5529.3881011395715
994,2011-07-27,1609103,725307,0,422987,376491,9300,12076,11350,0,0,0,1345.0,2007.0,11116.0,1552566.0,-8152.816672568442
995,2011-07-28,1621974,727863,0,414177,379599,11578,15978,10972,12,0,0,1638.0,6021.0,17258.0,1547670.5714285714,-4919.8166725682095
996,2011-07-29,1573906,712174,0,381037,380725,7770,12972,10373,0,0,0,1091.0,3275.0,26720.0,1544394.142857143,-3086.2452439968474
997,2011-07-30,1399709,650551,0,251246,381882,8150,13450,9513,51,0,0,1614.0,3583.0,42193.0,1542212.5714285714,-5386.673815425485
998,2011-07-31,1371242,615892,0,223705,381413,29677,15002,10284,106,0,0,1596.0,13696.0,41076.0,1540577.5714285714,-7049.959529711399
999,2011-08-01,1604924,684330,0,436653,380931,12906,17946,10793,202,0,0,1475.0,4096.0,18219.0,1541819.4285714286,-3553.9595297109336
1000,2011-08-02,1641073,730644,0,438401,381087,6935,16480,10561,0,0,0,1590.0,1999.0,16260.0,1545990.142857143,9234.469041717239
1001,2011-08-03,1630887,712745,0,437359,381151,5827,19696,11465,196,0,0,1743.0,3825.0,19865.0,1549102.142857143,19987.040470289066
1002,2011-08-04,1640680,749187,0,434111,344930,25935,18344,12351,0,0,0,723.0,15301.0,15206.0,1551774.4285714286,25242.326184574515
1003,2011-08-05,1574985,716871,0,384561,334812,37579,14258,10519,32,0,0,1737.0,12286.0,26302.0,1551928.5714285714,29373.326184574515
1004,2011-08-06,1407943,703873,0,247672,332194,11057,11018,11537,0,0,0,1145.0,7376.0,43456.0,1553104.857142857,32186.611898859963
1005,2011-08-07,1368014,648298,0,194202,335205,43567,17686,15004,420,0,0,1423.0,26026.0,47708.0,1552643.7142857143,32157.040470288834
1006,2011-08-08,1601880,665324,0,365596,336221,91312,13104,15153,0,0,0,1528.0,44099.0,35663.0,1552208.857142857,32317.46904171724
1007,2011-08-09,1623306,677519,0,396935,348436,64512,15218,15260,0,0,0,1955.0,22136.0,44207.0,1549670.7142857143,24627.326184574747
1008,2011-08-10,1638870,671761,0,391019,359107,63809,17494,19064,325,0,0,1331.0,40023.0,35961.0,1550811.142857143,19161.89761314611
1009,2011-08-11,1666505,674848,0,425128,339024,60665,28834,26988,174,0,0,923.0,31178.0,39418.0,1554500.4285714286,20414.61189886043
1010,2011-08-12,1640504,727629,0,403789,344844,35557,17038,24201,7,0,0,902.0,15890.0,34731.0,1563860.2857142857,22984.183327431558
1011,2011-08-13,1461285,705993,0,230871,347767,50241,13704,24421,0,0,0,1168.0,20245.0,30687.0,1571480.5714285714,25708.754756003153
1012,2011-08-14,1402011,654785,0,243179,343549,26203,16798,23943,6,0,0,1501.0,12970.0,39542.0,1576337.2857142857,29044.611898860196
1013,2011-08-15,1636856,749894,0,399298,338874,25706,15028,24949,0,0,0,1654.0,12674.0,30936.0,1581333.857142857,32843.326184574515
1014,2011-08-16,1657151,787740,0,416244,323041,42686,20704,22955,413,0,0,1219.0,24373.0,11293.0,1586168.857142857,37169.897613145644
1015,2011-08-17,1648208,813509,0,429248,299951,15545,21356,22580,0,0,0,1307.0,4363.0,16524.0,1587502.857142857,34903.611898860196
1016,2011-08-18,1673076,836303,0,427015,291684,16871,22892,19644,0,0,0,798.0,5245.0,18649.0,1588441.5714285714,34716.89761314588
1017,2011-08-19,1626844,775319,0,398127,286885,47265,10582,19079,0,0,0,1871.0,18816.0,36418.0,1586490.142857143,31600.326184574747
1018,2011-08-20,1461583,650020,0,346340,286987,52090,11386,15380,429,0,0,1308.0,22306.0,36859.0,1586532.7142857143,26976.61189886043
1019,2011-08-21,1415195,662502,0,302803,294663,33949,11832,16323,0,0,0,1620.0,13407.0,39799.0,1588416.142857143,24557.754756003385
1020,2011-08-22,1630108,768882,0,489872,312475,12536,15290,15404,1313,0,0,1724.0,3472.0,-1753.0,1587452.142857143,19688.89761314611
1021,2011-08-23,1672023,767157,0,520533,320096,20806,18266,13767,0,0,0,833.0,6846.0,-474.0,1589576.7142857143,17192.18332743179
1022,2011-08-24,1667665,709083,0,575503,321656,19504,14110,12848,415,0,0,1592.0,13333.0,-8958.0,1592356.2857142857,22781.46904171747
1023,2011-08-25,1666636,692811,0,616829,303163,19945,14040,12472,634,0,0,1503.0,10011.0,-22572.0,1591436.2857142857,18709.18332743179
1024,2011-08-26,1640314,719321,0,527839,301146,13036,11266,11908,0,0,0,651.0,4531.0,6531.0,1593360.5714285714,15732.040470288834
1025,2011-08-27,1459729,617733,0,360757,311099,34576,12166,12518,0,0,0,1408.0,22580.0,39197.0,1593095.7142857143,20926.18332743179
1026,2011-08-28,1397624,581629,0,241979,312300,103145,12594,12413,364,0,0,1464.0,41808.0,42030.0,1590585.5714285714,23225.040470288834
1027,2011-08-29,1449536,639645,0,306544,329449,75229,15810,12739,0,0,0,1373.0,30435.0,3103.0,1564789.5714285714,888.7547560031526
1028,2011-08-30,1643089,754824,0,457672,347936,25611,15180,11851,0,0,0,909.0,9690.0,-1411.0,1560656.142857143,30117.040470289066
1029,2011-08-31,1666204,772950,0,497516,350349,3718,10652,12253,23,0,0,1166.0,1777.0,-2553.0,1560447.4285714286,33611.89761314611
1030,2011-09-01,1655682,718787,0,502618,350763,18812,12304,12767,0,0,0,1949.0,10502.0,-259.0,1558882.5714285714,31800.46904171747
1031,2011-09-02,1649233,688884,0,502929,334978,38726,20376,16727,1300,0,0,1651.0,19813.0,-1754.0,1560156.7142857143,36996.18332743179
1032,2011-09-03,1498924,657731,0,386128,306486,36186,14080,14977,19,0,0,1118.0,19251.0,19935.0,1565756.0,39886.18332743179
1033,2011-09-04,1454522,650147,0,333790,308631,25217,17274,16383,220,0,0,1105.0,12740.0,41513.0,1573884.2857142857,44175.611898860196
1034,2011-09-05,1684713,738743,0,444966,313796,66034,15568,18232,1083,0,0,1450.0,43138.0,5487.0,1607481.0,69911.18332743179
1035,2011-09-06,1734183,695605,0,442201,319927,132532,11592,20031,0,0,0,772.0,67396.0,5213.0,1620494.4285714286,44732.18332743156
1036,2011-09-07,1717237,691587,0,442754,321599,117739,13268,22294,339,0,0,1087.0,57463.0,12069.0,1627784.857142857,41532.326184574515
1037,2011-09-08,1723506,732318,0,502574,321995,60378,16416,20632,1774,0,0,1065.0,29545.0,10766.0,1637474.0,44159.89761314611
1038,2011-09-09,1699344,744323,0,539179,309247,29567,18112,25972,0,0,0,1042.0,20709.0,-6716.0,1644632.7142857143,44513.18332743179
1039,2011-09-10,1523104,589637,0,382118,307049,88732,15778,21616,0,0,0,1074.0,45513.0,25441.0,1648087.0,39915.18332743156
1040,2011-09-11,1457277,543117,0,325320,308951,98219,12242,24283,0,0,0,1460.0,54722.0,41045.0,1648480.5714285714,34250.75475600315
1041,2011-09-12,1701267,648239,0,439045,312693,107479,21014,27479,0,0,0,1611.0,65637.0,34720.0,1650845.4285714286,36682.04047028883
1042,2011-09-13,1706185,664086,0,464180,313169,105017,14734,28102,232,0,0,1684.0,63587.0,24707.0,1646845.7142857143,31378.46904171747
1043,2011-09-14,1711255,666392,0,510226,313133,75809,20025,28902,1114,0,0,1651.0,33583.0,24238.0,1645991.142857143,27406.897613145877
1044,2011-09-15,1699513,745346,0,561988,311791,11305,16236,27544,0,0,0,1746.0,3112.0,9246.0,1642563.5714285714,24276.326184574515
1045,2011-09-16,1688800,775221,0,474555,313581,56865,11630,26066,76,0,0,1136.0,29690.0,-12757.0,1641057.2857142857,18327.611898859963
1046,2011-09-17,1497944,816405,0,208907,313452,47333,17448,24457,0,0,0,1416.0,27212.0,17829.0,1637463.0,12970.469041717472
1047,2011-09-18,1472996,803446,0,209598,312282,22707,18100,27980,0,0,0,1304.0,16176.0,37776.0,1639708.5714285714,12390.75475600292
1048,2011-09-19,1701879,846952,0,430579,301843,45911,16594,26229,0,0,0,1288.0,28495.0,-11069.0,1639796.0,4899.6118988604285
1049,2011-09-20,1744351,828266,0,489141,286325,73332,20206,24903,0,0,0,730.0,34105.0,-14086.0,1645248.2857142857,7563.183327431558
1050,2011-09-21,1739814,796888,0,463680,281843,106749,16110,25954,46,0,0,1433.0,49810.0,-2568.0,1649328.142857143,10313.611898860428
1051,2011-09-22,1733798,786144,0,483399,283450,79498,16670,28074,49,0,0,1428.0,35505.0,11912.0,1654226.0,10799.0404702886
1052,2011-09-23,1679344,806525,0,455041,273480,61965,13186,25574,0,0,0,1576.0,23988.0,5332.0,1652875.142857143,6318.469041717472
1053,2011-09-24,1501817,735156,0,357429,257271,45138,16496,23115,290,0,0,1238.0,19866.0,25130.0,1653428.4285714286,3775.0404702888336
1054,2011-09-25,1480387,710311,0,318032,253348,76587,11164,20788,8,0,0,1133.0,35486.0,30215.0,1654484.2857142857,1254.8976131461095
1055,2011-09-26,1702269,851533,0,482368,255375,50444,14810,22189,0,0,0,1491.0,14928.0,3148.0,1654540.0,-4525.102386854123
1056,2011-09-27,1728932,902166,0,482607,255649,57715,14394,23068,0,0,0,1721.0,22080.0,-25903.0,1652337.2857142857,-17052.959529711166
1057,2011-09-28,1727886,903337,0,464901,246100,66557,17524,22071,13,0,0,2154.0,32782.0,-17473.0,1650633.2857142857,-29336.24524399708
1058,2011-09-29,1731485,904672,0,504337,233802,51282,20384,23258,1153,0,0,1998.0,19853.0,-22436.0,1650302.857142857,-40282.673815425485
1059,2011-09-30,1699839,908504,0,494435,215143,37678,17010,24054,92,0,0,1948.0,20047.0,-17695.0,1653230.7142857143,-41400.10238685412
1060,2011-10-01,1498056,869951,0,329218,224651,6099,17732,22794,0,0,0,1779.0,7101.0,434.0,1652693.4285714286,-51385.24524399685
1061,2011-10-02,1459822,843476,0,281746,222589,21278,10592,22183,34,0,0,1602.0,12991.0,20375.0,1649755.5714285714,-60497.67381542572
1062,2011-10-03,1704944,855428,0,411094,230499,97281,14146,21864,0,0,0,1679.0,43604.0,17753.0,1650137.7142857143,-65168.38810113957
1063,2011-10-04,1725879,840681,0,460998,249877,97264,12544,23493,0,0,0,1254.0,44161.0,-2726.0,1649701.5714285714,-63313.53095828276
1064,2011-10-05,1738086,803264,0,454932,266811,113872,14482,25826,0,0,0,933.0,62644.0,-2397.0,1651158.7142857143,-59975.81667256821
1065,2011-10-06,1726409,801092,0,411108,272428,108912,16934,26084,0,0,0,1610.0,64707.0,15132.0,1650433.5714285714,-56712.81667256821
1066,2011-10-07,1714249,824332,0,425138,278636,80907,15482,28564,0,0,0,1336.0,45027.0,7310.0,1652492.142857143,-55678.81667256821
1067,2011-10-08,1573689,780138,0,327549,293024,53682,14012,28934,0,0,0,704.0,27883.0,27551.0,1663296.857142857,-41043.816672568675
1068,2011-10-09,1529172,709647,0,308281,291241,90384,11586,28064,0,0,0,842.0,48868.0,19025.0,1673204.0,-28482.673815425485
1069,2011-10-10,1736341,786897,330,484967,283616,81105,13398,30684,0,0,0,959.0,52671.0,3375.0,1677689.2857142857,-15739.245243996847
1070,2011-10-11,1760629,811104,4935,508928,285699,62652,14848,28468,0,0,0,824.0,42336.0,2577.0,1682653.5714285714,-5477.102386854123
1071,2011-10-12,1777457,796726,0,622353,284135,20364,19760,28785,0,0,0,883.0,13096.0,-4399.0,1688278.0,1223.7547560031526
1072,2011-10-13,1766285,787136,0,651268,277634,20674,13824,26265,0,0,0,920.0,6727.0,-13500.0,1693974.5714285714,2441.4690417174716
1073,2011-10-14,1722723,756421,0,589428,265162,51190,16852,25681,0,0,0,1523.0,22445.0,-2470.0,1695185.142857143,-5104.8166725682095
1074,2011-10-15,1569632,688616,0,465681,260028,60105,17016,25425,852,0,0,1722.0,19304.0,8638.0,1694605.5714285714,-15412.673815425485
1075,2011-10-16,1546648,684486,0,409018,255717,53612,15924,25825,773,0,0,1405.0,19022.0,19492.0,1697102.142857143,-19752.38810113957
1076,2011-10-17,1794565,773807,0,592684,241985,94178,16798,27426,0,0,0,969.0,52422.0,-3099.0,1705419.857142857,-22441.816672568442
1077,2011-10-18,1837134,662184,0,683085,242213,120546,17060,24342,1,0,0,1580.0,59486.0,10206.0,1716349.142857143,-28861.38810113957
1078,2011-10-19,1857788,746059,0,700065,242483,73271,26596,27484,538,0,0,1518.0,30428.0,10280.0,1727825.0,-31276.38810113957
1079,2011-10-20,1884215,774792,1316,786313,245645,48704,19764,27186,0,0,0,1455.0,17392.0,-8625.0,1744672.142857143,-29641.81667256821
1080,2011-10-21,1837854,719554,0,740083,251343,97961,16664,27315,513,0,0,908.0,37636.0,-15717.0,1761119.4285714286,-22708.673815425253
1081,2011-10-22,1631474,542235,0,601658,258091,120178,15650,29878,849,0,0,1517.0,41191.0,15372.0,1769954.0,-18372.959529711166
1082,2011-10-23,1566972,511733,0,521718,267114,100655,14256,30660,0,0,0,1004.0,46695.0,28668.0,1772857.4285714286,-23177.53095828253
1083,2011-10-24,1775819,588064,0,654438,280201,126504,17214,31887,0,0,0,1038.0,52454.0,15689.0,1770179.4285714286,-33366.67381542525
1084,2011-10-25,1803091,659078,0,707950,283949,77237,19788,31438,0,0,0,1017.0,22879.0,9986.0,1765316.142857143,-44982.245243996615
1085,2011-10-26,1820562,672054,0,774595,288115,44397,15048,29972,0,0,0,1236.0,21780.0,-8967.0,1759998.142857143,-59258.10238685389
1086,2011-10-27,1851665,681532,0,759745,303254,57209,16758,29230,0,0,0,411.0,15822.0,-4217.0,1755348.142857143,-53260.10238685389
1087,2011-10-28,1790535,653559,0,711695,312180,65105,14494,29687,0,0,0,1432.0,19684.0,-5718.0,1748588.2857142857,-51021.10238685389
1088,2011-10-29,1632387,493823,0,571089,323729,110723,15286,29664,374,0,0,817.0,44469.0,13248.0,1748718.7142857143,-43172.24524399685
1089,2011-10-30,1602704,512097,0,524141,327057,95866,20204,34341,0,0,0,719.0,34941.0,18276.0,1753823.2857142857,-32215.81667256821
1090,2011-10-31,1819703,582329,0,695994,326318,103687,15690,33567,563,0,0,475.0,40848.0,3294.0,1760092.4285714286,-24009.53095828253
1091,2011-11-01,1828900,650589,0,664129,330968,51830,16494,32982,0,0,0,1162.0,17583.0,19719.0,1763779.4285714286,-13337.959529710934
1092,2011-11-02,1860398,656259,0,675810,339574,116659,16560,31337,0,0,0,914.0,43966.0,-4371.0,1769470.2857142857,2698.6118988601957
1093,2011-11-03,1859860,664725,0,703070,328995,101571,20828,30631,420,0,0,611.0,38803.0,-15432.0,1770641.0,-149.24524399684742
1094,2011-11-04,1829337,683837,0,762791,294062,34046,16968,30156,28,0,0,657.0,9581.0,-3239.0,1776184.142857143,2574.4690417174716
1095,2011-11-05,1650475,562118,0,636775,283448,19282,18166,28745,0,0,0,602.0,7733.0,24489.0,1778768.142857143,-417.67381542525254
1096,2011-11-06,1648925,585969,0,554611,283065,42557,12620,27276,0,0,0,1123.0,15103.0,32650.0,1785371.142857143,380.4690417172387
1097,2011-11-07,1929394,669125,0,889051,293132,41798,16454,25059,1927,0,0,317.0,16779.0,-7495.0,1801041.2857142857,10218.040470288834
1098,2011-11-08,1948118,684052,0,906679,297555,51560,17570,23285,0,0,0,186.0,15521.0,-16557.0,1818072.4285714286,9252.040470288834
1099,2011-11-09,1927410,663103,0,883426,297781,73982,15780,19959,545,0,0,454.0,30235.0,-13828.0,1827645.5714285714,-1631.9595297111664
1100,2011-11-10,1903606,690162,0,852050,294681,46323,17564,20389,590,0,0,629.0,17990.0,-10865.0,1833895.0,-17327.816672568442
1101,2011-11-11,1901326,571338,0,770460,289830,113236,15734,18595,507,0,0,250.0,43188.0,-3259.0,1844179.142857143,-32305.38810113957
1102,2011-11-12,1688545,555556,0,669472,282973,56024,13852,19797,0,0,0,772.0,19968.0,9911.0,1849617.7142857143,-48321.24524399708
1103,2011-11-13,1635098,476467,0,644902,280297,62081,18584,19363,878,0,0,868.0,26807.0,23272.0,1847642.4285714286,-67544.67381542525
1104,2011-11-14,1920324,693805,0,881730,282889,60099,20016,18928,53,0,0,300.0,22591.0,-24774.0,1846346.7142857143,-83360.10238685412
1105,2011-11-15,1936801,694867,0,924985,280927,55225,14632,17654,439,0,0,912.0,23293.0,-26396.0,1844730.0,-91996.53095828253
1106,2011-11-16,1980210,703489,0,985627,266748,39850,18014,17325,0,0,0,438.0,14310.0,-19962.0,1852272.857142857,-92892.9595297114
1107,2011-11-17,1941478,650443,0,939569,267189,91535,15550,17068,0,0,0,825.0,30873.0,-27833.0,1857683.142857143,-97688.95952971093
1108,2011-11-18,1892026,591856,0,893692,271252,108669,19366,27175,0,0,0,593.0,38740.0,-25280.0,1856354.5714285714,-102336.10238685436
1109,2011-11-19,1713855,570602,0,748373,285490,45029,18170,25838,0,0,0,765.0,16949.0,273.0,1859970.2857142857,-99436.53095828253
1110,2011-11-20,1717589,577771,0,735572,292327,31047,14390,25673,0,0,0,557.0,11614.0,15552.0,1871754.7142857143,-92943.10238685412
1111,2011-11-21,1942226,716038,0,904959,291799,31180,17890,29365,0,0,0,426.0,10186.0,-26463.0,1874883.5714285714,-94272.67381542549
1112,2011-11-22,1956291,709766,0,952739,264487,33244,18920,28130,124,0,0,471.0,9238.0,-22885.0,1877667.857142857,-95674.81667256868
1113,2011-11-23,1979060,675439,0,916479,264656,106490,14804,29349,709,0,0,662.0,35091.0,-28372.0,1877503.5714285714,-98515.24524399685
1114,2011-11-24,1952984,611533,0,902230,278439,123492,15428,30205,213,0,0,651.0,50161.0,-24904.0,1879147.2857142857,-101707.81667256844
1115,2011-11-25,1928933,544200,0,892623,289946,138831,13354,28410,0,0,0,866.0,54413.0,-13713.0,1884419.7142857143,-111790.53095828253
1116,2011-11-26,1760468,435203,0,770380,291755,146639,16578,33647,0,0,0,506.0,61446.0,10834.0,1891078.7142857143,-130379.3881011398
1117,2011-11-27,1687050,461542,0,643220,284243,124808,16010,35941,0,0,0,918.0,54291.0,33696.0,1886716.0,-161542.95952971117
1118,2011-11-28,1973490,589638,0,902973,314348,119145,16878,36642,1413,0,0,548.0,38544.0,-25097.0,1891182.2857142857,-188279.24524399708
1119,2011-11-29,1976567,536985,0,917354,307981,133209,19370,39136,0,0,0,291.0,63834.0,-17902.0,1894078.857142857,-215792.38810113957
1120,2011-11-30,1979584,571469,0,900735,296944,134845,20924,38699,0,0,0,846.0,54280.0,-13309.0,1894153.7142857143,-248045.53095828253
1121,2011-12-01,1999883,638242,0,888177,303465,74145,26155,37512,2,0,0,592.0,30809.0,-8471.0,1900853.5714285714,-268334.2452439971
1122,2011-12-02,2005742,612813,0,910945,309078,101232,14566,35927,56,0,0,699.0,35880.0,-3404.0,1911826.2857142857,-280109.95952971093
1123,2011-12-03,1791505,450852,0,684281,306708,146174,16804,34135,332,0,0,752.0,61218.0,25383.0,1916260.142857143,-297188.10238685366
1124,2011-12-04,1791519,461062,0,685028,313827,106931,19378,33082,73,0,0,410.0,49523.0,40078.0,1931184.2857142857,-294116.81667256844
1125,2011-12-05,2078677,549638,0,975570,313831,100046,15674,32752,19,0,0,793.0,50251.0,18290.0,1946211.0,-282275.1023868539
1126,2011-12-06,2107392,558513,0,1016939,322330,86453,20548,33976,0,0,0,692.0,43918.0,5824.0,1964900.2857142857,-270311.24524399685
1127,2011-12-07,2093084,508454,5734,976177,326545,121330,15948,32032,0,0,0,824.0,60680.0,14249.0,1981114.5714285714,-261186.24524399708
1128,2011-12-08,2103788,551725,0,968201,309927,93145,17632,32826,2295,0,0,261.0,62829.0,19564.0,1995958.142857143,-255091.95952971093
1129,2011-12-09,2072920,488259,0,1028466,308627,76141,22610,32729,0,0,0,813.0,44445.0,31399.0,2005555.0,-249125.3881011398
1130,2011-12-10,1937605,435072,0,957358,317424,70070,23454,32434,0,0,0,753.0,28539.0,31985.0,2026426.4285714286,-217431.81667256798
1131,2011-12-11,1877973,420995,0,878531,339003,70237,15972,32147,0,0,0,315.0,33862.0,35571.0,2038777.0,-195007.95952971117
1132,2011-12-12,2097132,539636,0,957618,348446,112480,19378,30931,0,0,0,871.0,52398.0,14751.0,2041413.4285714286,-183821.1023868539
1133,2011-12-13,2118356,519340,0,923586,348547,120986,21248,31207,11,0,0,753.0,66572.0,35933.0,2042979.7142857143,-170593.10238685412
1134,2011-12-14,2165512,564651,0,930325,342766,120933,19230,31924,0,0,0,554.0,57822.0,30098.0,2053326.5714285714,-145767.3881011398
1135,2011-12-15,2135986,569674,0,1004948,337301,41754,22642,34330,345,0,0,697.0,27832.0,40726.0,2057926.2857142857,-127690.10238685412
1136,2011-12-16,2137835,563648,0,1011867,338599,42139,23534,31582,1102,0,0,544.0,23695.0,29552.0,2067199.857142857,-108272.24524399685
1137,2011-12-17,1971249,462503,0,922971,337769,66293,17008,30107,0,0,0,745.0,32179.0,40861.0,2072006.142857143,-112304.67381542549
1138,2011-12-18,1933132,475174,0,895358,339557,55830,20214,29469,0,0,0,789.0,24332.0,32208.0,2079886.0,-122988.81667256844
